MIL_FROM_TROOPS;Солдаты и армия;x
MIL_FROM_CAP_SHIPS;Линейные корабли;x
MIL_FROM_LEADERS;Генералы;x
OCCUPATION_SCORE;Оккупация: ;x
BLOCKADE_SCORE;Блокада: ;x
OUTLINER_TOOLTIP_EMPLOYED;§Y$COUNT$§! Численность работников на заводах (§Y$PERC$§!%);x
TRADE_SUPPLY_NEED_A;$VAL$ для ежедневнего снабжения армии.\n;x
TRADE_SUPPLY_NEED_N;$VAL$ для ежедневнего снабжения флота.\n;x
DIPLOMACY_CANNOT_SET_PRIO_WAR;Мы не можем оказывать влияние на эту страну, пока находимся с ними в состоянии войны.;x
DIPLOMACY_INFLUENCE_NOT_WORTH;Наше влияние на эту страну уже достигло максимума, и другие страны не оказывают на неё влияния. Сейчас очки влияния не тратятся.;x
COLONY_ABORT_HEADER;Наша колонизация была отменена.;x
COLONY_ABORT_1;Колонизация отменена!;x
COLONY_ABORT_2;$MONARCHTITLE$, наша колонизация в;x
COLONY_ABORT_3;§Y$TARGET$§b.;x
COLONY_ABORT_4;была отменена!;x
COLONY_ABORT_5;Мы больше не можем колонизировать этот регион.;x
COLONY_ABORT_6;*;x
COLONY_ABORT_BTN1;OK;x
COLONY_ABORT_BTN2;OK;x
COLONY_ABORT_BTN3;Перейти;x
COLONY_ABORT_MAP;Колония отменена!;x
COLONY_ABORT_SETUP;Колонизация отменена.;x
COLONY_ABORT_LOG;Колонизация $TARGET$ была отменена.;x
DIPRELCH_VALID_CB;Законный повод для войны;x
BRIGADES_COMPARE_GREATER;Фактор сравнения бригад двух стран равен как минимум §Y$VAL$§!;x
BRIGADES_COMPARE_SMALLER;Фактор сравнения бригад двух стран меньше чем §Y$VAL$§!;x
CONFIRM_CREATE_STATE_DESC2;(Все местные эффекты будут отменены.);x
UNIT_ENABLE_REBEL_HUNT;Преследовать повстанцев;x
UNIT_DISABLE_REBEL_HUNT;Отменить преследование;x
UNIT_REBEL_HUNT_WILL_HUNT;§GАрмия готова преследовать повстанцев.§!;x
UNIT_REBEL_HUNT_IS_BUSY;§RАрмия сейчас занята и не будет преследовать повстанцев.§!;x
UNIT_REBEL_HUNT_LOW_MORALE;§RВ армии слишком низкая мораль. Армия не будет преследовать повстанцев.§!;x
UNIT_REBEL_HUNT_NO_VALID;§RБыли замечены вражеские повстанцы, но наша армия не будет атаковать их, потому что они слишком сильны, либо армия не может туда добраться.§!;x
NOT_RELEASE_AT_WAR;§R(Невозможно освобождать страны в состоянии войны.)§W;x
COLONY_SUCCESS_5;§Y$PRESTIGE$§! престижа получено.;x
COLONY_SUCCESS_6;(Базовая стоимость §Y$BASE$§! x §Y$PROV$§! провинций.);x
COUNTRY_PUPPETS_LIST;Сателлиты: ;x
POLL_ESTIMATED_ELECTION;На выборах мы ожидаем следующие результаты:;x
MODIFIER_MOVEMENT_COST;Стоимость передвижения отряда;x
SPEED_IMPACT_ON_CB;Скорость создания изменена на §Y$VAL$§W.;x
TERR_COMB_WIDTH_DEC;Ширина фронта на этой территории уменьшается на §Y$VAL$§W%.;x
MODIFIER_BOOST_STRONGEST_PARTY;Сила лучшего отряда;x
PEACEDEMANDDESC;$COUNTRY$ предлагает заключить мир на следующих условиях:;x
CB_JUSTIFY_NO_LONGER_VALID_SETUP;Процесс оправдания войны больше не действует.;x
CB_JUSTIFY_NO_LONGER_VALID_HEADER;$MONARCHTITLE$;x
CB_JUSTIFY_NO_LONGER_VALID_1;Оправдание войны;x
CB_JUSTIFY_NO_LONGER_VALID_2;Наша попытка оправдать войну используя;x
CB_JUSTIFY_NO_LONGER_VALID_3; повод для войны §Y$CASUS$§!;x
CB_JUSTIFY_NO_LONGER_VALID_4;против;x
CB_JUSTIFY_NO_LONGER_VALID_5;$TARGET$;x
CB_JUSTIFY_NO_LONGER_VALID_6;не сработала!;x
CB_JUSTIFY_NO_LONGER_VALID_LOG;Процесс оправдания войны против $TARGET$ больше не действует.;x
CB_JUSTIFY_NO_LONGER_VALID_BTN1;OK;x
CB_JUSTIFY_NO_LONGER_VALID_BTN2;OK;x
CB_JUSTIFY_NO_LONGER_VALID_BTN3;Перейти;x
CB_JUSTIFY_NO_LONGER_VALID_MAP;*;x
NO_ALLOWED_COUNTRIES;(Нет подходящей страны).;x
NO_ALLOWED_STATES;(Нет подходящего региона).;x
HAS_LESS_STATE_THAN;Количество регионов < ;x
HAS_STATES_GREATER_EQ;Количество регионов >= ;x
HAVE_MORE_SUBSTATES_THEN;Имеет больше провинций чем;x
HAVE_LESS_SUBSTATES_THEN;Имеет меньше провинций чем;x
HAVE_MORE_VASSALS_THAN;Имеет больше сателлитов чем;x
HAS_UNION_TAG;имеет культурный союз;x
HAS_NO_UNION_TAG;НЕ имеет культурного союза;x
HAS_CULTURE_UNION;Имеет культурный союз;x
HAS_NOT_CULTURE_UNION;НЕ имеет культурного союза;x
IS_STATE_CAPITAL;является столицей страны;x
IS_NOT_STATE_CAPITAL;НЕ является столицей страны;x
SUBSIDIZE_ALL_TOOLTIP;Субсидировать все заводы в списке.;x
UNSUBSIDIZE_ALL_TOOLTIP;Отменить субсидии для всех заводов в списке.;x
OPEN_ALL_TOOLTIP;Открыть все заводы в списке.;x
CLOSE_ALL_TOOLTIP;Закрыть все заводы в списке.;x
ON_ENACT_UNCIV_REFORM;Принято:;x
EFFECT_BUILD_IN_CAPITAL_DESC;§Y$BLD$§! Будет построено в провинции: §Y$PROVS$§!;x
TRIGGER_BUILD_IN_CAPITAL_DESC;§RСтроительство сейчас не разрешено.§!;x
DIPLOMACY_CB_INFO;Оправдание войны;x
COLONIZE_MAX_SLOTS;Не больше §Y$NUM$§! Стран могут завершить колонизацию провинции.;x
RIGHT_CLICK_TO_REMOVE_NF;§YПКМ§! чтобы убрать приоритет.;x
CONFIRM_REMOVE_COLONY_NF_TITLE;Убрать национальный приоритет Колонизации;x
CONFIRM_REMOVE_COLONY_NF_DESC;Прогресс колонизации будет потерян. Вы действительно хотите убрать национальный приоритет?;x
CB_ALLOWED_INSTALL_COMMUNIST_GOV_TYPE;Провозгласить коммунистическое правительство;x
po_install_communist_gov_type;Провозгласить коммунистическое правительство;x
install_communist_gov_cb;Вся власть Советам!;x
install_communist_gov_cb_desc;Провозгласить коммунистическое правительство.;x
install_communist_gov_cb_setup;Провозгласить коммунистическое правительство. В случае успеха страна будет автоматически включена в вашу сферу влияния.;x
install_communist_gov_cb_short;Вся власть Советам!;x
CB_ALLOWED_UNINSTALL_COMMUNIST_GOV_TYPE;Свергнуть коммунистическое правительство;x
po_uninstall_communist_gov_type;Свергнуть коммунистическое правительство;x
uninstall_communist_gov_cb;Красная Угроза!;x
uninstall_communist_gov_cb_desc;Свергнуть коммунистическое правительство.;x
uninstall_communist_gov_cb_setup;Свергнуть коммунистическое правительство.;x
uninstall_communist_gov_cb_short;Красная Угроза!;x
NF_OVERWRITE_HEADER;Чтобы установить новый национальный приоритет §Y$NF$§! вы должны снять старый.;x
NF_OVERWRITE_ENTRY;§Y$NF$§!\nв §G$STATE$§!;x
PRESTIGE_MORALE_BONUS;Бонус морали: §Y$VAL$§!;x
PRESTIGE_MAX_ORG_BONUS;Бонус организации: §Y$VAL$§!;x
PRESTIGE_PENALTY_ON_LEADER_TRANSFER_TITLE;Потеря престижа.;x
PRESTIGE_PENALTY_ON_LEADER_TRANSFER_DESC;Наша страна потеряет §R$VAL$§! престижа, если мы снимем генерала §Y$NAME$§! с командования этим отрядом во время войны.\nВы действительно хотите сделать это?;x
REORG_PANEL_BALANCE_UNITS;Реорганизовать;x
INVEST_PROJECT_NOT_ENOUGH_MONEY;§RНедостаточно средств.§!;x
INVEST_PROJECT_SHORTCUT_MAX;§RCtrl + ЛКМ§! чтобы вложить максимум в этот проект. (§Y$AMOUNT$§!¤);x
INVEST_PROJECT_SHORTCUT_MAX_ALL;§RShift + ЛКМ§! чтобы вложить максимум во все проекты. (§Y$AMOUNT$§!¤);x
INVEST_PROJECT_CONFIRM;Вложить;x
INVEST_PROJECT_MAX;Максимум;x
INVEST_PROJECT_TITLE;Вложить в проект: "§Y$PROJ$§!" в §Y$LOC$§!;x
INVEST_PROJECT_TOOLTIP_YOUR_BUDGET;Ваш текущий бюджет.;x
INVEST_PROJECT_TOOLTIP_PROJECT_BUDGET;В проект выделено §Y$BUD$§! из требуемых §Y$TOT$§!.\nВы решили вложить §Y$INV$§! в этот проект.;x
INVEST_PROJECT_TOOLTIP_APPLY;Применить ваши вложения.;x
MIL_MULTI_CONSTRUCTION_TOOLTIP;§YЛКМ + Shift§! чтобы построить все.;x
MIL_CONSTRUCTION_CANCEL_ALL_SHORT;Отменить все;x
MIL_CONSTRUCTION_CANCEL_ALL;Отменить все строительство;x
MIL_CONSTRUCTION_CANCEL_ALL_WARNING_TITLE;Отменить все строительство.;x
MIL_CONSTRUCTION_CANCEL_ALL_WARNING_DESC;Вы уверены, что хотите отменить все военные постройки?;x
SORT_BY_PRESTIGE;Сортировать по престижу;x
SORT_BY_NAME;Сортировать по названию;x
SORT_BY_SELECTED;Сортировать среди выбраных;x
ATTACKUSREBEL_SETUP;Один из наших сухопутных отрядов атакован повстанцами;x
ATTACKUSREBEL_HEADER;Наш начальник штаба докладывает что;x
ATTACKUSREBEL_1;Наши силы атакованы!;x
ATTACKUSREBEL_2;$MONARCHTITLE$, мы были атакованы в провинции ;x
ATTACKUSREBEL_3;$PROV$. ;x
ATTACKUSREBEL_4;Вражеские силы $ATTACKER$ атаковали нас;x
ATTACKUSREBEL_5;*;x
ATTACKUSREBEL_6;*;x
ATTACKUSREBEL_LOG;Мы были атакованы в провинции $PROV$.;x
ATTACKUSREBEL_BTN1;OK;x
ATTACKUSREBEL_BTN2;OK;x
ATTACKUSREBEL_BTN3;Перейти;x
ATTACKUSREBEL_MAP;Мы атакованы!;x
ATTACKTHEMREBEL_SETUP;Один из наших сухопутных отрядов атакует повстанцев.;x
ATTACKTHEMREBEL_HEADER;Наш начальник штаба докладывает что;x
ATTACKTHEMREBEL_1;Мы атаковали врага!;x
ATTACKTHEMREBEL_2;$MONARCHTITLE$, сражение началось в провинции ;x
ATTACKTHEMREBEL_3;$PROV$. ;x
ATTACKTHEMREBEL_4;Мы атакуем силы $DEFENDER$ и пытаемся прорвать их оборону. Мы вступили в сражение;x
ATTACKTHEMREBEL_5;*;x
ATTACKTHEMREBEL_6;*;x
ATTACKTHEMREBEL_LOG;Мы атаковали противника в провинции $PROV$.;x
ATTACKTHEMREBEL_BTN1;OK;x
ATTACKTHEMREBEL_BTN2;OK;x
ATTACKTHEMREBEL_BTN3;Перейти;x
ATTACKTHEMREBEL_MAP;Атака началась;x
SIEGEUSREBEL_SETUP;Когда повстанцы начинают оккупировать нашу провинцию;x
SIEGEUSREBEL_HEADER;$MESSENGER$;x
SIEGEUSREBEL_1;Оккупация нашей провинции началась ;x
SIEGEUSREBEL_2;$MONARCHTITLE$, ;x
SIEGEUSREBEL_3;$PROV$ ;x
SIEGEUSREBEL_4;начинает оккупироваться врагом. Но прочь страхи! Силы державы ;x
SIEGEUSREBEL_5;$ATTACKER$;x
SIEGEUSREBEL_6;скоро будут смяты под пятой наших армий.;x
SIEGEUSREBEL_LOG;$PROV$ оккупируется.;x
SIEGEUSREBEL_BTN1;OK;x
SIEGEUSREBEL_BTN2;OK;x
SIEGEUSREBEL_BTN3;Перейти;x
SIEGEUSREBEL_MAP;*;x
SIEGETHEMREBEL_SETUP;Когда мы начинаем оккупировать провинцию, контролируемую повстанцами.;x
SIEGETHEMREBEL_HEADER;$MESSENGER$;x
SIEGETHEMREBEL_1;Начинается оккупация вражеской провинции;x
SIEGETHEMREBEL_2;$MONARCHTITLE$, мы начали оккупацию провинции;x
SIEGETHEMREBEL_3;$PROV$.;x
SIEGETHEMREBEL_4;Пройдет не так много времени, прежде чем наши войска вырвут контроль над провинцией из рук державы;x
SIEGETHEMREBEL_5;$DEFENDER$.;x
SIEGETHEMREBEL_6;Местное население с нетерпением ждет нашего просвещенного правления.;x
SIEGETHEMREBEL_LOG;Мы начали оккупировать провинцию $PROV$.;x
SIEGETHEMREBEL_BTN1;OK;x
SIEGETHEMREBEL_BTN2;OK;x
SIEGETHEMREBEL_BTN3;Перейти;x
SIEGETHEMREBEL_MAP;*;x
REMOVE_RANDOM_ECO_REFORMS_EFFECT;Убрать §R$VAL$§! экономические реформы.\n;x
REMOVE_RANDOM_MIL_REFORMS_EFFECT;Убрать §R$VAL$§! военные реформы.\n;x
PRODUCTION_FACTORY_PURE_INCOME;Вчера мы заработали: $VALUE$;x
PRODUCTION_FACTORY_MARKET_SPENDINGS;Затраты на покупку товаров: $VALUE$;x
PRODUCTION_FACTORY_POP_PAYCHECKS;Зарплаты рабочих: $VALUE$;x
PRODUCTION_FACTORY_TOTAL_BALANCE;Вчерашний баланс: $VALUE$;x
PRODUCTION_FACTORY_TODAY_PROFIT;Доход за вчера: $VALUE$;x
PRODUCTION_FACTORY_PROFITABILITY;Средний доход (за последние $DAYS$ дней): $VALUE$;x
PRODUCTION_FACTORY_CURRENT_BUDGET;Текущий бюджет заводов: $VALUE$;x
PRODUCTION_FACTORY_INVESTMENT;Инвестиции: $VALUE$;x
PRODUCTION_FACTORY_SUBSIDIES;Субсидии: $VALUE$;x
INFLUENCE_OVERFLOW_TOOLTIP;Мы тратим §Y$VALUE$§! очков влияния ежедневно, чтобы уменьшить влияние других стран.;x
TRADE_FLOW_PRODUCED;§YПроизведено:§W;x
TRADE_FLOW_USED;§YИспользовано:§W;x
TRADE_FLOW_MAY_BE_USED;§YМожет быть использовано:§W;x
