EVTDESC13000_NEWS_LONG;Когда ветра Западной цивилизации подули на Восток, каждая травинка и каждое дерево Востока следовали тому, что принес Западный ветер. Странные корабли начали появляться у $COUNTRY_ADJ$ берегов. Странные корабли с мачтами настолько высокими, что кажется, что они достают до самого Бога. Поначалу как случайность, затем всё чаще — увеличиваясь в интенсивности как ветер вырастает в шторм — что же будет завтра? Эти корабли странные, но ещё более странными являются обычаи, что они привозят, но без сомнения, мы должны уважать их и внимать иностранцам из «Европы».;x
EVTDESC13000_NEWS_MEDIUM;Странные корабли начали появляться у $COUNTRY_ADJ$ берегов. Эти корабли странные, но ещё более странными являются обычаи, что они привозят, но без сомнения, мы должны уважать их и внимать иностранцам из «Европы».;x
EVTDESC13000_NEWS_SHORT;Эти корабли странные, но ещё более странными являются обычаи, что они привозят, но без сомнения, мы должны уважать их и внимать иностранцам из «Европы».;x
EVTDESC13100_NEWS_LONG;$COUNTRY$: Иностранцы зашли слишком далеко! Их миссионеры распространяют фальшивые учения, разрушая наше национальное единство, они ломают наши устои, их опиум затуманивает наши мысли. Это то, что вы услышите, если спросите людей из в провинции $PROVINCENAME$, где антииностранные настроения очень поднялись за последние месяцы. В провинции $PROVINCENAME$ будет удален иностранный торговый пост, чтобы снизить вредное влияния. Иностранцам не разрешат продолжать распространять свою ложь и укреплять свои позиции среди местного населения.;x
EVTDESC13100_NEWS_MEDIUM;$COUNTRY$: Иностранцы зашли слишком далеко! Их миссионеры распространяют фальшивые учения, разрушая наше национальное единство, они ломают наши устои, их опиум затуманивает наши мысли. Антииностранные настроения поднимаются в провинции $PROVINCENAME$.;x
EVTDESC13100_NEWS_SHORT;$COUNTRY$: Иностранцы зашли слишком далеко! Они ломают наши устои, их опиум затуманивает наши мысли. Антииностранные настроения поднимаются в провинции $PROVINCENAME$.;x
EVTDESC13120_NEWS_LONG;Европейская гувернантка, нанятая, чтобы обучить $COUNTRY_ADJ$ двор отлично справляется со своей работой. Однако, при этом она вносит какие-то довольно странные идеи. Например, она достаточно жестко говорит о том, что все люди рождаются равными, и что держава $COUNTRY$ должна отменить освященную веками традцию рабства. Это опасно звучит для местных, привыкших к рабству...;x
EVTDESC13120_NEWS_MEDIUM;Европейская гувернантка, нанятая, чтобы обучить $COUNTRY_ADJ$ двор отлично справляется со своей работой. Однако, при этом она вносит какие-то довольно странные идеи. Например, она достаточно жестко говорит о том, что все люди рождаются равными.;x
EVTDESC13120_NEWS_SHORT;Европейская гувернантка, нанятая, чтобы обучить $COUNTRY_ADJ$ двор отлично справляется со своей работой. Однако, при этом она вносит какие-то довольно странные идеи.;x
EVTDESC13230_NEWS_LONG;$COUNTRY$: Прогулка по ночным улицам провинции $PROVINCENAME$ может быть очень опасной. Накануне это на своем опыте испытал иностранный посол в Дипломатическом Квартале. Полицейские доложили, что нашли его тело в 4 часа утра, предположительно — он стал жертвой ограбления. Однако, иностранцы обвиняют местную власть в том, что ей не удалось обеспечить безопасность дипломатам, несмотря на то, что это ожидалось. Местные власти боятся, что формальных извинений будет недостаточно для того, чтобы их успокоить, однако что-то более ощутимое — возможно.;x
EVTDESC13230_NEWS_MEDIUM;$COUNTRY$: Прогулка по ночным улицам провинции $PROVINCENAME$ может быть очень опасной. Накануне это на своем опыте испытал иностранный посол в Дипломатическом Квартале. Полицейские доложили, что нашли его тело в 4 часа утра, предположительно — он стал жертвой ограбления.;x
EVTDESC13230_NEWS_SHORT;$COUNTRY$: Прогулка по ночным улицам провинции $PROVINCENAME$ может быть очень опасной. Накануне это на своем опыте испытал иностранный посол. Полицейские доложили, что нашли его тело в 4 часа утра, он стал жертвой ограбления.;x
EVTDESC13270_NEWS_LONG;Торговые споры между державой $FROMCOUNTRY$ и Великими Державами происходят, начиная со второй половины XVIII столетия. В конечном счете, напряженность дошла до точки кипения в $MONTH$ $YEAR$, когда $FROMCOUNTRY_ADJ$ официальные лица неоднократно отклоняли $COUNTRY_ADJ$ запросы на свободный торговый доступ, включая подъемные за запрет продажи опиума. $COUNTRY_ADJ$ правительство уже глубоко завязло в политике конфронтации и теперь не остается ничего, кроме как объявить войну, поэтому начинается $COUNTRY_ADJ$-$FROMCOUNTRY_ADJ$ Опиумная Война.;x
EVTDESC13270_NEWS_MEDIUM;Торговые споры между державой $FROMCOUNTRY$ и Великими Державами продолжаются. $COUNTRY_ADJ$ правительство уже глубоко завязло в политике конфронтации и теперь не остается ничего, кроме как объявить войну, поэтому начинается $COUNTRY_ADJ$-$FROMCOUNTRY_ADJ$ Опиумная Война.;x
EVTDESC13270_NEWS_SHORT;Торговые споры между державой $FROMCOUNTRY$ и Великими Державами дошли до точки кипения в $MONTH$ $YEAR$. Начинается $COUNTRY_ADJ$-$FROMCOUNTRY_ADJ$ Опиумная Война.;x
