DIPLOMACY_AI_ACCEPTANCE;§Y$COUNTRY$§W: §Y$ODDS$§W;x
TOO_SOON_FOR_REFORM;Мы должны ждать до §Y$DATE$§W чтобы провести новую реформу.;x
SIEGE_EXTRA_ATTR;§R+$VAL$%§W истощение от сопротивления оккупации;x
NO_SEPARATE_PEACE_CRISIS;Мы не можем заключать сепаратный мир в кризисной войне;x
CRISIS_RESOLUTION_EFFECTS;Урегулирование кризиса в этой ситуации даст вам $VAL$ престижа.;x
CRISIS_RESOLUTION_RELATIONS;Отношения со следующими странами изменятся:;x
flintlock_rifle_armament;Кремнёвое стрелковое вооружение;x
flintlock_rifle_armament_desc;Появившееся в начале XVII века, оружие с кремнёвым замком быстро вытеснило старые типы зажигательных механизмов, таких как самопал или колесцовый замок. Оно по-прежнему находится в общем пользовании более двух столетий, в течении этого времени был заменён пистон, а позже добавлена магазинная система. Хоть кремнёвое оружие и вышло из массового производства, оно продолжает пользоваться популярностью у любителей пороховой стрельбы.;x
post_napoleonic_army_doctrine;Посленаполеоновская военная доктрина;x
post_napoleonic_army_doctrine_desc;Французская революция и Наполеоновские войны, вызвали также революцию в военной стратегии. Влияние этого периода ощущалось как американской гражданской войне, так и на ранних этапах Первой Мировой. С появлением дешевого стрелкового оружия и высоким ростом населения, армия быстро росла в размерах, что привело к изменению в ее структуре. Потребовалось разделить армию сначала на дивизии, а затем и на корпуса. Наряду с пехотными подразделениями также появилась дивизионная артиллерия - легкие, мобильные пушки с огневым диапазоном и мощью. Жесткая формация пикенеров и мушкетеров, стрелявших массивными залпами, дала путь легкой пехоте, участвовавшей в небольших стычках.;x
muzzle_loaded_rifle_armament;Дульнозарядное стрелковое вооружение;x
muzzle_loaded_rifle_armament_desc;Дульнозарядное ружье - это оружие, в котором снаряд и метательный заряд загружается с дула, в отличии от казеннозарядных винтовок. Первое ручное дульнозарядное оружие появилось в 40-х годах XV века. Самым известным дульнозарядным ружьем стала Винтовка Кентукки, которая на самом деле была создана в Пенсильвании. Это американская винтовка за основу которой взят немецкий 'Jager'.;x
breech_loaded_rifle_armament;Казеннозарядное стрелковое вооружение;x
breech_loaded_rifle_armament_desc;Казеннозарядное оружие - это огнестрельное оружие, в которое патрон или снаряд заряжается в специальную камеру в задней части ствола. Несмотря на то, что казеннозарядное оружие было разработаны еще в конце XIV века, повсеместное его использование началось с появлением точного машиностроения в XIX веке.;x
bolt_action_rifle_armament;Скользящий затвор;x
bolt_action_rifle_armament_desc;Скользящий затвор - механизм огнестрельного стрелкового оружия, обеспечивающий открывание и закрывание канала ствола путём прямолинейного поступательного движения затвора вдоль оси ствола. Впервые был применен в 1824 году Иоганном Николаусом фон Дрейзе в одноименной винтовке. Европейские армии продолжали совершенствовать этот механизм вплоть до конца XIX века, и в 1898 году появилась Винтовка Маузера, одна из самых удачных и совершенных систем такого оружия.;x
machine_gun_armament;Пулеметное вооружение;x
machine_gun_armament_desc;Пушка Гатлинга, запатентованная в 1861 году Ричардом Джорданом Гатлингом, была первым оружием, которое производило контролируемый последовательный огонь с автоматической загрузкой. Однако во время американской гражданской войны у этого оружия были выявлены серьезные недостатки, и впоследствии оно было усовершенствовано и широко использовано во франко-прусской войне и северо-западном восстании. Данное оружие активно использовалось вплоть до начала XX века. Первым же пулеметом с автономным питанием стал изобретенный в 1885 году сэром Хайрам Максимом «Пулемет Максим». Он использовал энергию отдачи оружия, которая до этого никак не использовалась, позволяя значительно увеличить темп стрельбы, чем это было возможно в более ранних конструкциях.;x
cuirassier_activation;Кирасиры;x
cuirassier_activation_desc;Кирасиры - конные войска, оснащенные броней и оружием, впервые появились в конце XV века в Европе. Первый кирасиры были хорошо защищены и использовали огнестрел в качестве основного оружия. Важное значение они получили в ходе наполеоновских войн, а в последний раз использовались на начальных этапах Первой Мировой Войны. Сейчас же кирасиры являются неотъемлемым атрибутом торжественных военных парадов во многих странах мира.;x
dragoon_activation;Драгуны;x
dragoon_activation_desc;Словом драгун первоначально называли конную пехоту - солдат, которые прошли обучение как верховой езде, так и навыкам пехоты. Тем не менее, использование этого термина в течении XVIII века изменилось, и драгуны превратились в обычную легкую кавалерию. Драгунские полки были созданы в большинстве европейских армий в конце XVII и начале XVIII веков.;x
hussar_activation;Гусары;x
hussar_activation_desc;Гусары относятся к одному из видов легкой кавалерии, которая возникла в Венгрии в XV веке. Название и необычная форма этих всадников получили впоследствии широкое распространение в европейских и других кавалерийских полках. Гусары играли заметную роль как кавалерия в наполеоновских войнах. В свете того что они являются кавалеристами на быстрых конях, они могут использоваться для молниеносных атак и для разведки.;x
military_aviation;Военная авиация;x
military_aviation_desc;Военная авиация - это использование воздушных судов и других летательных аппаратов при ведении войны. Целесообразность применения более тяжелых, чем воздух воздушных судов стала очевидной сразу после их появления. Модель Райт была приобретена в 1909 году на вооружение армии США, а в 1911 году итальянцы использовали различные типы самолетов для разведки, фото-разведки и бомбардировки целей в рамках итало-турецкой войны. В ходе Первой Мировой Войне военная авиация получила мощный толчок в развитии, появилось множество специализированных типов самолетов, таких как разведчики, истребители и бомбардировщики.;x
SIEGE;Осада;x
TRANSFER_SUB_ALL;§GShift+ЛКМ§! Переместить все юниты этого типа;x
OBSOLETE_UNIT_TECH;§Y$UNIT$§W стал устаревшим из-за технологии §Y$TECH$§W;x
ARMY_RECON_TOOLTIP;Эффективность рекогносцировки: §Y$VAL$§!%;x
ARMY_RECON_DELAYED_TOOLTIP;Эффективностью рекогносцировки является способность наших разведчиков сокращать бонус окапывания вражеской армии и ускорять осады.\n\nЭта армия имеет §Y$RECONUNITS$§! разведбригад из необходимых §Y$RECONMAXUNITS$§!, дающих эффективность рекогносцировки §Y$VAL$%§!;x
ARMY_ENGINEER_TOOLTIP;Эффективность осады: §Y$VAL$§!%;x
ARMY_ENGINEER_DELAYED_TOOLTIP;Эффективностью осады является способность наших инженеров и танков снижать эффективность противника в защите крепостей при осаде.\n\nЭта армия имеет §Y$ENGINEERUNITS$§! инженеров и танков из необходимых §Y$ENGINEERMAXUNITS$§!, дающих эффективность осады §Y$VAL$%§!.;x
TENSION_DECAY;Базовый спад: §Y$VAL$§!;x
TENSION_FROM_GP_WARS;Великие державы, находящиеся в состоянии войны: §Y$VAL$§!;x
TENSION_FROM_GP_DISARMED;Разоруженные Великие державы: §Y$VAL$§!;x
TENSION_FROM_GP_RANK;Мощность Великих держав: §Y$VAL$§!;x
HAS_NOT_CULTURAL_SPHERE;Не имеет культурной сферы;x
HAS_CULTURAL_SPHERE;Имеет культурную сферу;x
UCA;СПЦА;x
LOAD_SAVEGAME_FAIL;Не удалось загрузить сохраненную игру.;x
NEWS_TOOLTIP_UNREAD;У вас §G$NUM$§! Непрочитанных газет из §G$MAX$§! напечатанных.;x
NEWS_TOOLTIP_NO_NEW;У вас нет непрочитанных газет.;x
become_independent_desc;Объявление независимости от вашего сюзерена силой оружия;x
CRISIS_DAYS_UNTIL_WAR;Если дипломатическое решение не найдено, через §Y$DAYS$§! дней начнется война;x
REMOVEFROMSPHERE_COST_NO_INFAMY;Это будет стоить §R$PRESTIGE$§! престижа;x
REMOVEFROMSPHERE_COST;Это будет стоить §R$PRESTIGE$§! престижа и увеличит ваше бесчестье на §R$INFAMY$§! ;x
REMOVEFROMSPHERE_DESC;Удалить нацию из сферы влияния державы;x
CRISIS_INTEREST;Их интересы: §Y$VAL$§!;x
CRISIS_MAKE_OFFER_INVALID;Вы должны предложить им что-то!;x
CRISIS_MAKE_OFFER_NOT_LEADER;Вы должны быть лидером в кризисе чтобы делать предложения.;x
CRISIS_MAKE_OFFER;Сделать предложение государству §Y$COUNTRY$§! чтобы побудить их вернуться на нашу сторону.;x
CRISIS_AI_WANTS_TO_BACK_1;еще не решила, на чьей она стороне.;x
CRISIS_AI_WANTS_TO_BACK_2;склоняется к поддержке;x
CRISIS_AI_WANTS_TO_BACK_3;открыто поддерживает державу;x
CRISIS_AI_INTEREST;Их заинтересованность в поддержке державы;x
unification_release_puppet_cb_setup;Освободить державу $THIRD$ от $RECIPIENT$ и добавить их в нашу сферу влияния;x
unification_release_puppet_cb_desc;Освободить наших братьев от чужеземного контроля и добавить их в свою сферу влияния;x
unification_release_puppet_cb;Освободить братьев по культуре;x
unification_release_puppet_cb_short;$THIRD$ освобождена;x
AIREASON_STRATEGIC_INTERESTS;Стратегические интересы;x
AIREASON_BACKED_BY_ALLY;Поддержан союзником;x
AIREASON_ALLY;Союзник;x
AIREASON_TOO_EARLY_IN_CRISIS;Начало кризиса;x
AIREASON_TOO_MANY_CRISIS_WARGOALS;Слишком много военных целей;x
AIREASON_CRISIS_OFFER;$WARGOAL$:;x
AIREASON_ATTACKING_ALLY;Атака союзников;x
AIREASON_ATTACKING_FRIENDS;Атака друзей;x
AIREASON_ATTACKING_ENEMIES;Атака врагов;x
AIREASON_COMMON_FOE;Общий враг;x
AIREASON_WAR_WITH_SPHERE_LEADER;Война с лидером сферы;x
AIREASON_CONSTRUCTING_CB;Стратегические интересы;x
AIREASON_HELD_CORES;Наши национальные провинции;x
AIREASON_NEGATIVE_RELATIONS;Плохие отношения;x
AIREASON_THREATS;Угрозы;x
AIREASON_TOO_MANY_GP_ALLIES;Слишком много Великих Держав в союзниках;x
AIREASON_DESIRES_GP_ALLY;Стремится к союзу с Великой Державой;x
AIREASON_ALLY_OF_ALLY;Союзник союзника;x
AIREASON_TOO_MANY_ALLIANCES;Слишком много союзов;x
AIREASON_RELATIVE_ARMY_STRENGTH;Сила армии;x
AIREASON_RELATIVE_NAVY_STRENGTH;Сила флота;x
AIREASON_CURRENT_WARS;Текущие войны;x
AIREASON_OUR_CASUS_BELLI;Наш КБ;x
AIREASON_YOUR_CASUS_BELLI;Ваш КБ;x
AIREASON_CIV_VS_UNCIV;Цивилизованные против нецивилизованных;x
AIREASON_DIPLOMATIC_GOALS;Политические соображения;x
AIREASON_DISTANCE;Дистанция;x
AIREASON_DIFFERENT_GOVTYPES;Форма правления;x
AIREASON_OUR_SPHERE;Наша сфера;x
AIREASON_OTHER_SPHERE_LEADER;В чужой сфере влияния;x
AIREASON_OTHER_SPHERE;Другая сфера;x
AIREASON_OVERLORD;Сюзерен;x
AIREASON_BADBOY;Бесчестье;x
AIREASON_RELATIONS;Отношения;x
AIREASON_GP_RELATIONS;Мнение;x
AIREASON_BASE_RELUCTANCE;Базовое нежелание;x
AI_DIPLOMATIC_VALUE;Дипломатическое значение;x
AI_DIPLO_NO;Они НЕ примут это предложение;x
AI_DIPLO_YES;Они примут это предложение;x
SHIP_BUILD_MIN_BASE_LEVEL_WARNING;§RНе может быть построен в этом порту. Требуется уровень §Y$LVL$§R или выше.§!;x
NAVAL_BASE_OVERSEAS_LIMIT;§RКорабли высшего класса не могут быть построены в заморских провинциях.§!;x
NAVAL_COMBAT_DAMAGE_DESC_TITLE;Расчетная мощность огня §G$POWER$§!:;x
NAVAL_COMBAT_DAMAGE_DESC_BASE;§Y$UNIT$§! Базовая атака: §G$VAL$§!;x
NAVAL_COMBAT_DAMAGE_DESC_TORP;Торпедная атака: §G$VAL$§!;x
NAVAL_COMBAT_DAMAGE_DESC_LUCK;Удача и решения: §Y$VAL$%§!;x
NAVAL_COMBAT_DAMAGE_DESC_HULL;Сократился благодаря прочности корпуса противника (§R$HULL$§!): §R$VAL$%§!;x
NAVAL_COMBAT_DAMAGE_DESC_EXP;Сократился благодаря опыту оппонента (§R$EXP$%§!): §R$VAL$%§!;x
NAVAL_COMBAT_DAMAGE_DESC_NOORG;Противник дезорганизован: §Y$VAL$%§!;x
NAVAL_COMBAT_DAMAGE_DESC_STR;Сократился благодаря нашей силе: §R$VAL$%§!;x
NAVAL_COMBAT_HIT_CHANCE_DESC;Шанс попадания: §Y$VAL$%§!;x
NAVAL_COMBAT_HIT_CHANCE_DESC_EVA;(сократился за счет уклонения противника §R$VAL$%§!);x
MOBILIZATION_PROGRESS_PAUSED;В провинции §Y$PROV$§! Скоро начнется мобилизация.;x
MOBILIZATION_PROGRESS_PENDING;Текущий прогресс мобилизации: §Y$PROG$%§!;x
MOBILIZATION_PROGRESS_NOT_MOBILIZED;Мобилизация займет некоторое время, но развитая железнодорожная сеть ускорит процесс.;x
COLONY_ADD_INFLUENCE;Расширить колониальное влияние;x
EVTNAME20100;Напряжение, связанное с регионом $STATE$;x
EVTDESC20100;В последние годы международное сообщество предъявляет нам все больше претензий по поводу положения людей в регионе $STATE$. Они утверждают, что мы давно их угнетали и притесняли, и теперь они хотят стать свободными от нашей власти. Конечно, мы не потерпим вмешательства в наши внутренние дела и в дела региона $STATE$.;x
EVTOPTA20100;Конечно не потерпим!;x
EVTOPTB20100;Возможно нам стоит обсудить это...;x
EVTNAME20101;Напряжение, связанное с регионом $STATE$;x
EVTDESC20101;В последние годы международное сообщество предъявляет нам все больше претензий по поводу положения людей в регионе $STATE$. Они утверждают, что мы не имеем законного права на власть в этой области, а ближайшие Великие Державы уже начинают строить планы относительно этих земель. ;x
EVTOPTA20101;Регион $STATE$ наш!;x
