GIVE_UNIT_COMMAND_BUTTON;Командование войсками;x
GIVE_UNIT_COMMANDTITLE;Командование войсками;x
GIVE_UNIT_COMMAND_DESC;Во время совместного ведения войны, владелец сателлита может взять командование ее армией на себя.;x
GIVE_UNIT_COMMAND_OK;Попросить сателлита предоставить контроль над их войсками.;x
GIVE_UNIT_COMMAND_CANT_CONTROL;Вы можете командовать войсками ваших §Yсателлитов§! только когда вы воюете вместе.;x
GIVE_UNIT_COMMAND_ALREADY_CONTROL;Их подразделения уже контролируются вами.;x
CANCEL_UNIT_COMMAND_BUTTON;Вернуть войска;x
CANCEL_UNIT_COMMANDTITLE;Вернуть войска;x
CANCEL_UNIT_COMMAND_DESC;Вернуть войска;x
CANCEL_UNIT_COMMAND_OK;Вернуть их войска.;x
CANCEL_UNIT_COMMAND_NOT_IN_CONTROL;Вы не командуете этими войсками.;x
cut_down_to_size_boxer_setup;Заставить Китай заплатить за преступления боксеров.;x
cut_down_to_size_boxer_short;Заставить Китай заплатить за преступления боксеров.;x
